Image,RBC_GT_Count,RBC_GT_Positions,RBC_Raw_Count,RBC_Raw_Count_Acc,RBC_Raw_Spatial_Acc,RBC_Raw_Prec,RBC_Raw_Positions,RBC_Filt_Count,RBC_Filt_Count_Acc,RBC_Filt_Spatial_Acc,RBC_Filt_Prec,RBC_Filt_Positions,Plat_GT_Count,Plat_GT_Positions,Plat_Raw_Count,Plat_Raw_Count_Acc,Plat_Raw_Spatial_Acc,Plat_Raw_Prec,Plat_Raw_Positions,Plat_Filt_Count,Plat_Filt_Count_Acc,Plat_Filt_Spatial_Acc,Plat_Filt_Prec,Plat_Filt_Positions
BloodImage_00284.jpg,10,"[(85, 227, 209, 328), (83, 225, 207, 326), (1, 366, 96, 466), (136, 343, 232, 443), (195, 166, 291, 286), (297, 98, 418, 221), (83, 436, 204, 559), (283, 457, 394, 563), (336, 552, 429, 640), (250, 1, 371, 94)]",24,0.0,0.259,0.292,"[(1, 1, 24, 110), (1, 184, 42, 266), (1, 546, 126, 639), (11, 373, 71, 450), (36, 379, 93, 458), (70, 1, 154, 62), (96, 472, 199, 554), (98, 233, 201, 320), (113, 389, 205, 483), (150, 346, 228, 397), (187, 1, 289, 60), (204, 165, 285, 268), (263, 1, 361, 80), (238, 387, 382, 482), (297, 465, 395, 556), (311, 114, 412, 203), (341, 558, 422, 639), (344, 311, 368, 341), (365, 391, 479, 467), (363, 228, 479, 354), (397, 5, 463, 63), (426, 336, 479, 406), (445, 144, 479, 218), (460, 573, 479, 639)]",22,0.0,0.28,0.318,"[(1, 1, 24, 110), (1, 184, 42, 266), (1, 546, 126, 639), (11, 373, 71, 450), (36, 379, 93, 458), (70, 1, 154, 62), (96, 472, 199, 554), (98, 233, 201, 320), (113, 389, 205, 483), (150, 346, 228, 397), (187, 1, 289, 60), (204, 165, 285, 268), (263, 1, 361, 80), (238, 387, 382, 482), (297, 465, 395, 556), (311, 114, 412, 203), (341, 558, 422, 639), (365, 391, 479, 467), (363, 228, 479, 354), (397, 5, 463, 63), (426, 336, 479, 406), (445, 144, 479, 218)]",0,[],1,0.0,0.0,0.0,"[(289, 313, 295, 324)]",1,0.0,0.0,0.0,"[(289, 313, 295, 324)]"
BloodImage_00285.jpg,11,"[(152, 16, 252, 107), (261, 18, 363, 119), (369, 40, 479, 137), (70, 203, 171, 324), (113, 87, 214, 208), (1, 112, 101, 233), (50, 340, 151, 461), (214, 427, 316, 548), (314, 424, 416, 545), (381, 530, 480, 640), (101, 455, 225, 583)]",24,0.0,0.4,0.417,"[(1, 1, 20, 61), (1, 296, 31, 384), (1, 419, 47, 512), (1, 574, 28, 639), (4, 133, 95, 222), (33, 506, 122, 603), (58, 342, 148, 448), (72, 1, 150, 43), (102, 464, 217, 575), (93, 213, 163, 313), (127, 105, 207, 186), (124, 591, 234, 639), (175, 20, 242, 101), (225, 436, 305, 534), (279, 54, 358, 112), (282, 21, 345, 58), (329, 436, 405, 533), (330, 189, 351, 202), (352, 1, 447, 79), (382, 52, 477, 136), (389, 535, 471, 635), (410, 147, 479, 252), (428, 410, 479, 504), (439, 210, 479, 288)]",19,0.273,0.5,0.526,"[(1, 296, 31, 384), (1, 419, 47, 512), (4, 133, 95, 222), (33, 506, 122, 603), (58, 342, 148, 448), (72, 1, 150, 43), (102, 464, 217, 575), (93, 213, 163, 313), (127, 105, 207, 186), (124, 591, 234, 639), (175, 20, 242, 101), (225, 436, 305, 534), (279, 54, 358, 112), (329, 436, 405, 533), (352, 1, 447, 79), (382, 52, 477, 136), (389, 535, 471, 635), (410, 147, 479, 252), (428, 410, 479, 504)]",0,[],6,0.0,0.0,0.0,"[(251, 132, 271, 147), (288, 242, 361, 305), (307, 307, 352, 343), (337, 344, 343, 349), (355, 289, 420, 346), (371, 239, 398, 278)]",2,0.0,0.0,0.0,"[(251, 132, 271, 147), (337, 344, 343, 349)]"
BloodImage_00287.jpg,14,"[(297, 185, 404, 321), (370, 305, 472, 396), (354, 477, 459, 582), (307, 376, 412, 481), (208, 392, 313, 497), (44, 302, 151, 420), (108, 185, 231, 303), (133, 373, 243, 487), (1, 177, 109, 298), (22, 52, 88, 184), (65, 530, 147, 640), (116, 543, 214, 640), (1, 501, 67, 596), (1, 374, 67, 469)]",26,0.143,0.333,0.385,"[(1, 1, 32, 14), (1, 267, 64, 371), (1, 380, 41, 458), (1, 507, 85, 630), (11, 201, 82, 272), (41, 58, 87, 161), (49, 537, 182, 639), (67, 312, 137, 399), (87, 1, 191, 60), (126, 188, 223, 274), (112, 110, 165, 181), (125, 450, 214, 524), (159, 380, 197, 420), (168, 441, 232, 478), (190, 385, 286, 483), (221, 619, 255, 639), (312, 202, 391, 294), (292, 579, 384, 639), (314, 388, 406, 476), (349, 1, 449, 78), (369, 487, 456, 562), (390, 313, 469, 386), (421, 10, 472, 96), (444, 220, 479, 300), (443, 607, 479, 639), (430, 86, 479, 149)]",17,0.786,0.409,0.529,"[(1, 267, 64, 371), (1, 507, 85, 630), (11, 201, 82, 272), (41, 58, 87, 161), (49, 537, 182, 639), (67, 312, 137, 399), (87, 1, 191, 60), (126, 188, 223, 274), (125, 450, 214, 524), (190, 385, 286, 483), (312, 202, 391, 294), (292, 579, 384, 639), (314, 388, 406, 476), (349, 1, 449, 78), (369, 487, 456, 562), (390, 313, 469, 386), (444, 220, 479, 300)]",0,[],3,0.0,0.0,0.0,"[(42, 251, 64, 278), (187, 37, 348, 155), (322, 165, 353, 197)]",1,0.0,0.0,0.0,"[(42, 251, 64, 278)]"
BloodImage_00288.jpg,18,"[(359, 67, 452, 163), (387, 339, 480, 435), (328, 407, 422, 520), (229, 444, 321, 544), (126, 420, 223, 522), (202, 352, 302, 440), (104, 119, 199, 228), (74, 287, 188, 402), (12, 47, 123, 158), (1, 185, 111, 308), (179, 43, 274, 152), (218, 1, 313, 109), (166, 208, 270, 321), (21, 479, 135, 594), (147, 529, 254, 634), (373, 525, 480, 630), (251, 552, 352, 640), (1, 305, 79, 407)]",31,0.278,0.441,0.484,"[(1, 184, 106, 287), (1, 296, 63, 380), (1, 419, 47, 508), (1, 486, 132, 636), (1, 581, 77, 639), (8, 242, 87, 302), (18, 348, 73, 395), (1, 58, 87, 147), (30, 1, 117, 44), (33, 491, 82, 534), (86, 295, 177, 390), (87, 60, 121, 131), (111, 131, 197, 222), (135, 424, 219, 512), (149, 532, 250, 628), (166, 224, 232, 336), (186, 74, 298, 188), (193, 20, 268, 115), (196, 226, 271, 345), (208, 362, 296, 436), (229, 4, 294, 55), (235, 456, 315, 536), (270, 567, 346, 639), (277, 17, 313, 91), (333, 410, 423, 495), (351, 474, 436, 586), (349, 1, 428, 34), (365, 79, 447, 176), (401, 341, 479, 430), (403, 542, 475, 618), (453, 277, 468, 300)]",28,0.444,0.484,0.536,"[(1, 184, 106, 287), (1, 296, 63, 380), (1, 419, 47, 508), (1, 486, 132, 636), (1, 581, 77, 639), (8, 242, 87, 302), (18, 348, 73, 395), (1, 58, 87, 147), (30, 1, 117, 44), (86, 295, 177, 390), (111, 131, 197, 222), (135, 424, 219, 512), (149, 532, 250, 628), (166, 224, 232, 336), (186, 74, 298, 188), (193, 20, 268, 115), (196, 226, 271, 345), (208, 362, 296, 436), (229, 4, 294, 55), (235, 456, 315, 536), (270, 567, 346, 639), (277, 17, 313, 91), (333, 410, 423, 495), (351, 474, 436, 586), (349, 1, 428, 34), (365, 79, 447, 176), (401, 341, 479, 430), (403, 542, 475, 618)]",0,[],9,0.0,0.0,0.0,"[(55, 88, 62, 95), (67, 80, 78, 100), (165, 628, 172, 637), (314, 239, 336, 273), (328, 246, 412, 315), (331, 224, 338, 233), (344, 314, 359, 325), (391, 205, 407, 225), (410, 263, 438, 320)]",7,0.0,0.0,0.0,"[(55, 88, 62, 95), (67, 80, 78, 100), (165, 628, 172, 637), (314, 239, 336, 273), (331, 224, 338, 233), (344, 314, 359, 325), (391, 205, 407, 225)]"
BloodImage_00289.jpg,10,"[(281, 180, 386, 273), (343, 246, 448, 339), (257, 432, 361, 551), (203, 521, 307, 640), (101, 535, 206, 640), (279, 332, 402, 443), (1, 162, 102, 280), (66, 55, 168, 173), (163, 140, 265, 258), (270, 1, 372, 117)]",28,0.0,0.267,0.286,"[(1, 274, 14, 309), (1, 621, 54, 639), (1, 414, 92, 527), (1, 181, 113, 260), (23, 521, 47, 540), (1, 64, 48, 146), (11, 1, 92, 42), (83, 63, 200, 156), (100, 158, 149, 209), (68, 344, 140, 364), (126, 405, 147, 441), (112, 258, 162, 290), (150, 1, 211, 94), (129, 550, 225, 639), (184, 105, 292, 235), (228, 547, 296, 639), (239, 307, 261, 339), (264, 1, 367, 87), (274, 447, 353, 532), (285, 336, 375, 437), (289, 185, 401, 284), (379, 445, 466, 570), (398, 147, 479, 257), (409, 5, 479, 115), (395, 250, 437, 306), (362, 293, 479, 414), (421, 592, 479, 639), (462, 402, 479, 417)]",16,0.4,0.444,0.5,"[(1, 414, 92, 527), (1, 181, 113, 260), (11, 1, 92, 42), (83, 63, 200, 156), (150, 1, 211, 94), (129, 550, 225, 639), (184, 105, 292, 235), (228, 547, 296, 639), (264, 1, 367, 87), (274, 447, 353, 532), (285, 336, 375, 437), (289, 185, 401, 284), (379, 445, 466, 570), (398, 147, 479, 257), (409, 5, 479, 115), (362, 293, 479, 414)]",0,[],4,0.0,0.0,0.0,"[(143, 318, 276, 451), (169, 287, 183, 310), (196, 299, 210, 332), (197, 278, 202, 287)]",3,0.0,0.0,0.0,"[(169, 287, 183, 310), (196, 299, 210, 332), (197, 278, 202, 287)]"
BloodImage_00290.jpg,11,"[(343, 222, 442, 332), (360, 329, 459, 439), (366, 450, 465, 560), (259, 524, 373, 640), (1, 492, 93, 607), (100, 342, 217, 458), (14, 395, 124, 504), (331, 1, 446, 66), (129, 1, 231, 94), (185, 395, 287, 489), (69, 476, 167, 598)]",33,0.0,0.158,0.182,"[(1, 50, 51, 108), (1, 337, 47, 414), (7, 151, 124, 252), (8, 487, 96, 601), (37, 406, 92, 488), (1, 242, 111, 349), (56, 445, 107, 495), (75, 478, 133, 524), (85, 1, 200, 101), (98, 88, 199, 183), (100, 284, 140, 349), (119, 328, 215, 439), (98, 535, 159, 585), (114, 622, 178, 639), (136, 183, 194, 216), (195, 401, 288, 491), (196, 32, 233, 80), (216, 45, 362, 146), (222, 509, 260, 547), (227, 151, 241, 168), (243, 334, 320, 397), (280, 543, 389, 639), (302, 428, 325, 445), (354, 225, 438, 286), (368, 275, 441, 312), (369, 161, 380, 179), (378, 456, 455, 533), (387, 344, 458, 417), (356, 1, 435, 48), (455, 424, 479, 491), (456, 240, 479, 293), (440, 141, 472, 210), (434, 552, 479, 639)]",16,0.545,0.286,0.375,"[(1, 50, 51, 108), (1, 337, 47, 414), (7, 151, 124, 252), (8, 487, 96, 601), (37, 406, 92, 488), (1, 242, 111, 349), (85, 1, 200, 101), (98, 88, 199, 183), (119, 328, 215, 439), (195, 401, 288, 491), (216, 45, 362, 146), (280, 543, 389, 639), (354, 225, 438, 286), (378, 456, 455, 533), (387, 344, 458, 417), (356, 1, 435, 48)]",0,[],7,0.0,0.0,0.0,"[(138, 256, 197, 306), (146, 241, 158, 247), (170, 187, 277, 328), (218, 326, 240, 342), (249, 201, 259, 209), (271, 264, 281, 282), (288, 523, 294, 528)]",5,0.0,0.0,0.0,"[(146, 241, 158, 247), (218, 326, 240, 342), (249, 201, 259, 209), (271, 264, 281, 282), (288, 523, 294, 528)]"
BloodImage_00291.jpg,9,"[(143, 446, 255, 530), (287, 444, 399, 528), (80, 544, 192, 628), (1, 445, 113, 543), (39, 186, 129, 303), (369, 71, 463, 183), (115, 17, 198, 152), (102, 336, 214, 436), (180, 348, 277, 457)]",28,0.0,0.233,0.25,"[(1, 125, 18, 175), (1, 368, 28, 433), (1, 452, 92, 530), (1, 545, 50, 639), (1, 250, 42, 333), (1, 1, 108, 124), (56, 199, 139, 287), (101, 538, 190, 622), (130, 343, 229, 435), (112, 1, 163, 26), (135, 201, 225, 312), (138, 51, 189, 137), (168, 627, 207, 639), (176, 1, 249, 82), (166, 431, 256, 524), (218, 71, 272, 112), (151, 131, 248, 192), (226, 510, 320, 614), (239, 407, 278, 442), (243, 85, 356, 182), (292, 1, 401, 68), (294, 516, 343, 619), (316, 446, 392, 520), (367, 364, 382, 380), (379, 75, 472, 170), (405, 432, 479, 557), (423, 30, 477, 53), (457, 251, 479, 301)]",18,0.0,0.35,0.389,"[(1, 452, 92, 530), (1, 545, 50, 639), (1, 250, 42, 333), (1, 1, 108, 124), (56, 199, 139, 287), (101, 538, 190, 622), (130, 343, 229, 435), (135, 201, 225, 312), (138, 51, 189, 137), (176, 1, 249, 82), (166, 431, 256, 524), (226, 510, 320, 614), (243, 85, 356, 182), (292, 1, 401, 68), (294, 516, 343, 619), (316, 446, 392, 520), (379, 75, 472, 170), (405, 432, 479, 557)]",0,[],17,0.0,0.0,0.0,"[(13, 151, 31, 171), (216, 247, 352, 410), (227, 264, 232, 271), (250, 230, 256, 236), (266, 229, 303, 253), (299, 565, 312, 581), (324, 338, 370, 416), (325, 320, 349, 328), (345, 300, 351, 306), (356, 319, 364, 325), (376, 313, 385, 326), (377, 288, 385, 296), (379, 340, 399, 360), (383, 372, 396, 383), (390, 403, 399, 411), (406, 287, 421, 297), (406, 330, 411, 336)]",14,0.0,0.0,0.0,"[(13, 151, 31, 171), (227, 264, 232, 271), (250, 230, 256, 236), (299, 565, 312, 581), (325, 320, 349, 328), (345, 300, 351, 306), (356, 319, 364, 325), (376, 313, 385, 326), (377, 288, 385, 296), (379, 340, 399, 360), (383, 372, 396, 383), (390, 403, 399, 411), (406, 287, 421, 297), (406, 330, 411, 336)]"
BloodImage_00292.jpg,13,"[(226, 133, 331, 235), (240, 281, 345, 383), (345, 307, 450, 409), (312, 199, 409, 294), (366, 114, 463, 209), (131, 148, 228, 243), (46, 209, 142, 318), (146, 244, 242, 353), (106, 506, 221, 615), (354, 508, 469, 617), (284, 409, 393, 545), (78, 44, 193, 153), (181, 23, 296, 132)]",27,0.0,0.429,0.444,"[(1, 108, 15, 160), (1, 539, 52, 635), (5, 9, 99, 90), (1, 213, 80, 303), (64, 222, 165, 315), (96, 48, 202, 154), (91, 1, 145, 65), (110, 386, 123, 408), (104, 506, 213, 616), (146, 330, 228, 451), (137, 152, 241, 236), (161, 227, 211, 293), (200, 30, 299, 113), (220, 434, 235, 458), (235, 129, 324, 243), (201, 561, 343, 639), (256, 264, 342, 366), (307, 421, 391, 529), (327, 199, 404, 273), (290, 1, 407, 51), (351, 322, 437, 414), (360, 516, 459, 602), (369, 115, 454, 213), (396, 1, 429, 20), (423, 226, 479, 315), (453, 63, 479, 119), (438, 396, 479, 464)]",20,0.462,0.571,0.6,"[(1, 539, 52, 635), (5, 9, 99, 90), (1, 213, 80, 303), (64, 222, 165, 315), (96, 48, 202, 154), (104, 506, 213, 616), (146, 330, 228, 451), (137, 152, 241, 236), (200, 30, 299, 113), (235, 129, 324, 243), (201, 561, 343, 639), (256, 264, 342, 366), (307, 421, 391, 529), (327, 199, 404, 273), (290, 1, 407, 51), (351, 322, 437, 414), (360, 516, 459, 602), (369, 115, 454, 213), (423, 226, 479, 315), (438, 396, 479, 464)]",0,[],2,0.0,0.0,0.0,"[(0, 462, 18, 496), (16, 391, 84, 456)]",1,0.0,0.0,0.0,"[(0, 462, 18, 496)]"
BloodImage_00293.jpg,10,"[(358, 131, 450, 243), (64, 279, 171, 398), (3, 471, 110, 590), (88, 544, 191, 640), (157, 465, 264, 584), (307, 69, 438, 147), (373, 417, 480, 536), (265, 396, 372, 515), (1, 335, 75, 450), (31, 40, 138, 159)]",24,0.0,0.417,0.417,"[(1, 75, 20, 162), (1, 207, 93, 302), (1, 339, 84, 438), (24, 489, 108, 581), (50, 50, 158, 155), (54, 141, 125, 210), (62, 271, 167, 401), (90, 563, 184, 639), (124, 471, 192, 544), (93, 409, 146, 477), (164, 484, 262, 560), (154, 40, 269, 164), (174, 207, 188, 220), (223, 1, 303, 32), (253, 252, 270, 265), (262, 409, 364, 503), (319, 75, 426, 184), (381, 133, 451, 230), (370, 443, 479, 539), (392, 593, 470, 639), (394, 45, 473, 112), (396, 1, 479, 79), (444, 214, 479, 300), (456, 349, 479, 418)]",19,0.1,0.526,0.526,"[(1, 207, 93, 302), (1, 339, 84, 438), (24, 489, 108, 581), (50, 50, 158, 155), (54, 141, 125, 210), (62, 271, 167, 401), (90, 563, 184, 639), (124, 471, 192, 544), (164, 484, 262, 560), (154, 40, 269, 164), (223, 1, 303, 32), (262, 409, 364, 503), (319, 75, 426, 184), (381, 133, 451, 230), (370, 443, 479, 539), (392, 593, 470, 639), (394, 45, 473, 112), (396, 1, 479, 79), (444, 214, 479, 300)]",0,[],3,0.0,0.0,0.0,"[(27, 23, 33, 31), (180, 161, 328, 286), (324, 179, 338, 212)]",2,0.0,0.0,0.0,"[(27, 23, 33, 31), (324, 179, 338, 212)]"
BloodImage_00294.jpg,10,"[(73, 463, 188, 558), (75, 292, 190, 387), (11, 202, 115, 330), (18, 115, 108, 215), (101, 71, 191, 171), (109, 162, 199, 262), (189, 106, 293, 209), (348, 159, 452, 262), (195, 205, 299, 308), (376, 383, 472, 543)]",23,0.0,0.375,0.391,"[(1, 499, 56, 551), (9, 520, 92, 639), (1, 118, 146, 225), (1, 229, 129, 319), (53, 1, 158, 30), (60, 128, 111, 175), (92, 466, 180, 539), (107, 631, 148, 639), (108, 83, 205, 162), (113, 293, 191, 370), (128, 153, 204, 248), (192, 222, 298, 317), (169, 1, 241, 52), (216, 107, 281, 208), (214, 564, 303, 639), (278, 44, 380, 149), (299, 268, 345, 300), (285, 1, 360, 50), (364, 145, 379, 158), (376, 171, 478, 280), (386, 406, 468, 524), (384, 1, 479, 83), (445, 554, 479, 633)]",18,0.2,0.474,0.5,"[(9, 520, 92, 639), (1, 118, 146, 225), (1, 229, 129, 319), (53, 1, 158, 30), (60, 128, 111, 175), (92, 466, 180, 539), (108, 83, 205, 162), (113, 293, 191, 370), (128, 153, 204, 248), (192, 222, 298, 317), (169, 1, 241, 52), (216, 107, 281, 208), (214, 564, 303, 639), (278, 44, 380, 149), (285, 1, 360, 50), (376, 171, 478, 280), (386, 406, 468, 524), (384, 1, 479, 83)]",0,[],4,0.0,0.0,0.0,"[(180, 455, 185, 460), (195, 437, 351, 519), (255, 399, 348, 448), (300, 368, 305, 373)]",2,0.0,0.0,0.0,"[(180, 455, 185, 460), (300, 368, 305, 373)]"
BloodImage_00295.jpg,11,"[(192, 20, 296, 109), (277, 314, 371, 423), (196, 477, 289, 590), (303, 488, 408, 601), (82, 377, 187, 490), (56, 112, 148, 207), (388, 164, 480, 259), (366, 397, 458, 492), (15, 233, 107, 328), (249, 319, 343, 428), (204, 41, 308, 130)]",24,0.0,0.25,0.292,"[(1, 1, 23, 92), (1, 129, 75, 189), (1, 169, 93, 232), (1, 435, 128, 545), (1, 324, 41, 412), (20, 244, 130, 362), (1, 607, 65, 639), (73, 119, 145, 204), (86, 1, 186, 64), (84, 403, 143, 482), (131, 588, 240, 639), (199, 1, 310, 122), (205, 137, 233, 149), (214, 491, 316, 571), (263, 333, 367, 420), (241, 596, 304, 639), (272, 1, 391, 95), (314, 255, 326, 271), (318, 490, 426, 594), (376, 393, 475, 481), (392, 164, 479, 271), (392, 531, 477, 639), (419, 1, 479, 35), (467, 280, 479, 300)]",17,0.455,0.333,0.412,"[(1, 129, 75, 189), (1, 169, 93, 232), (1, 435, 128, 545), (1, 324, 41, 412), (20, 244, 130, 362), (73, 119, 145, 204), (86, 1, 186, 64), (84, 403, 143, 482), (131, 588, 240, 639), (199, 1, 310, 122), (214, 491, 316, 571), (263, 333, 367, 420), (272, 1, 391, 95), (318, 490, 426, 594), (376, 393, 475, 481), (392, 164, 479, 271), (392, 531, 477, 639)]",0,[],7,0.0,0.0,0.0,"[(186, 261, 208, 298), (203, 154, 265, 212), (207, 261, 216, 272), (209, 193, 307, 307), (212, 220, 234, 255), (366, 134, 390, 156), (416, 124, 422, 131)]",4,0.0,0.0,0.0,"[(186, 261, 208, 298), (207, 261, 216, 272), (366, 134, 390, 156), (416, 124, 422, 131)]"
BloodImage_00296.jpg,12,"[(255, 20, 355, 137), (329, 116, 430, 223), (361, 5, 462, 112), (255, 210, 388, 321), (139, 496, 240, 603), (1, 551, 101, 640), (245, 494, 361, 602), (344, 543, 467, 640), (94, 1, 210, 108), (1, 131, 95, 241), (170, 117, 288, 226), (318, 386, 458, 494)]",21,0.25,0.5,0.524,"[(1, 405, 32, 463), (1, 1, 88, 102), (1, 130, 94, 229), (1, 322, 41, 408), (29, 560, 91, 639), (119, 1, 199, 70), (146, 505, 230, 589), (147, 129, 180, 177), (168, 126, 279, 222), (177, 613, 234, 639), (263, 28, 350, 126), (273, 623, 296, 639), (278, 221, 382, 304), (284, 396, 307, 431), (264, 498, 361, 590), (319, 385, 452, 487), (357, 564, 410, 636), (364, 567, 448, 639), (334, 128, 425, 210), (371, 14, 436, 101), (411, 235, 479, 326)]",13,0.917,0.667,0.769,"[(1, 1, 88, 102), (1, 130, 94, 229), (29, 560, 91, 639), (119, 1, 199, 70), (146, 505, 230, 589), (168, 126, 279, 222), (263, 28, 350, 126), (278, 221, 382, 304), (264, 498, 361, 590), (319, 385, 452, 487), (364, 567, 448, 639), (334, 128, 425, 210), (411, 235, 479, 326)]",0,[],4,0.0,0.0,0.0,"[(61, 228, 188, 360), (200, 361, 234, 387), (353, 357, 382, 384), (457, 462, 475, 483)]",1,0.0,0.0,0.0,"[(457, 462, 475, 483)]"
BloodImage_00297.jpg,9,"[(263, 400, 350, 511), (346, 393, 433, 504), (45, 332, 153, 440), (17, 148, 125, 256), (361, 54, 450, 146), (205, 43, 311, 127), (153, 325, 266, 438), (156, 468, 269, 581), (289, 104, 378, 196)]",27,0.0,0.241,0.259,"[(1, 93, 7, 141), (1, 568, 43, 639), (1, 417, 49, 536), (40, 478, 179, 597), (52, 338, 139, 439), (91, 1, 165, 40), (37, 159, 121, 254), (105, 200, 190, 251), (127, 230, 207, 300), (90, 602, 165, 639), (162, 81, 256, 194), (167, 334, 266, 423), (170, 482, 268, 573), (207, 188, 226, 203), (214, 26, 351, 107), (254, 92, 374, 195), (255, 53, 307, 96), (268, 409, 341, 495), (260, 615, 318, 639), (337, 1, 401, 102), (346, 586, 445, 639), (364, 536, 479, 610), (366, 402, 425, 490), (427, 71, 479, 140), (418, 196, 479, 329), (470, 427, 479, 474), (472, 161, 479, 210)]",18,0.0,0.286,0.333,"[(1, 568, 43, 639), (1, 417, 49, 536), (40, 478, 179, 597), (52, 338, 139, 439), (91, 1, 165, 40), (105, 200, 190, 251), (127, 230, 207, 300), (90, 602, 165, 639), (162, 81, 256, 194), (167, 334, 266, 423), (170, 482, 268, 573), (214, 26, 351, 107), (254, 92, 374, 195), (268, 409, 341, 495), (337, 1, 401, 102), (346, 586, 445, 639), (364, 536, 479, 610), (366, 402, 425, 490)]",0,[],12,0.0,0.0,0.0,"[(3, 327, 25, 355), (246, 205, 289, 260), (285, 268, 367, 327), (300, 247, 315, 262), (320, 237, 336, 246), (354, 224, 386, 263), (367, 295, 427, 339), (368, 304, 374, 310), (381, 250, 397, 264), (420, 268, 447, 289), (431, 304, 442, 309), (451, 288, 459, 300)]",8,0.0,0.0,0.0,"[(3, 327, 25, 355), (300, 247, 315, 262), (320, 237, 336, 246), (368, 304, 374, 310), (381, 250, 397, 264), (420, 268, 447, 289), (431, 304, 442, 309), (451, 288, 459, 300)]"
BloodImage_00298.jpg,9,"[(331, 405, 429, 503), (207, 352, 312, 455), (90, 332, 193, 410), (156, 528, 254, 618), (317, 509, 415, 599), (395, 52, 480, 161), (132, 176, 213, 277), (49, 549, 150, 640), (249, 473, 354, 576)]",25,0.0,0.133,0.16,"[(1, 102, 21, 167), (1, 207, 60, 330), (1, 315, 76, 421), (1, 463, 9, 531), (1, 554, 37, 635), (30, 406, 109, 460), (35, 1, 103, 37), (75, 240, 203, 352), (85, 546, 184, 629), (100, 1, 205, 100), (100, 448, 195, 543), (165, 352, 185, 373), (188, 81, 272, 143), (189, 125, 257, 233), (190, 544, 245, 639), (222, 381, 304, 450), (251, 481, 309, 571), (263, 615, 320, 639), (252, 1, 304, 11), (292, 508, 410, 593), (336, 416, 428, 504), (409, 1, 479, 27), (412, 59, 479, 141), (437, 516, 479, 576), (468, 248, 479, 304)]",16,0.222,0.19,0.25,"[(1, 207, 60, 330), (1, 315, 76, 421), (1, 554, 37, 635), (30, 406, 109, 460), (75, 240, 203, 352), (85, 546, 184, 629), (100, 1, 205, 100), (100, 448, 195, 543), (188, 81, 272, 143), (189, 125, 257, 233), (190, 544, 245, 639), (222, 381, 304, 450), (251, 481, 309, 571), (292, 508, 410, 593), (336, 416, 428, 504), (412, 59, 479, 141)]",0,[],8,0.0,0.0,0.0,"[(97, 629, 116, 640), (99, 261, 128, 288), (235, 256, 241, 261), (238, 221, 244, 226), (245, 136, 352, 298), (292, 151, 302, 167), (328, 37, 341, 56), (357, 190, 409, 270)]",5,0.0,0.0,0.0,"[(97, 629, 116, 640), (235, 256, 241, 261), (238, 221, 244, 226), (292, 151, 302, 167), (328, 37, 341, 56)]"
BloodImage_00299.jpg,8,"[(301, 480, 409, 587), (82, 204, 190, 311), (79, 33, 187, 140), (9, 102, 140, 233), (212, 402, 308, 514), (359, 9, 449, 115), (299, 1, 410, 102), (35, 424, 122, 526)]",25,0.0,0.1,0.12,"[(1, 410, 111, 514), (1, 556, 31, 629), (1, 338, 72, 424), (15, 158, 103, 225), (51, 95, 140, 183), (57, 587, 147, 639), (119, 213, 214, 321), (125, 1, 201, 36), (90, 421, 176, 492), (138, 56, 192, 122), (186, 408, 303, 496), (195, 148, 210, 166), (197, 586, 350, 639), (210, 168, 294, 283), (212, 301, 236, 316), (192, 566, 289, 619), (306, 107, 410, 189), (314, 1, 385, 83), (340, 601, 357, 636), (324, 491, 386, 576), (368, 17, 428, 93), (372, 346, 387, 365), (431, 443, 479, 530), (401, 219, 471, 286), (400, 543, 479, 639)]",16,0.0,0.143,0.188,"[(1, 410, 111, 514), (15, 158, 103, 225), (51, 95, 140, 183), (57, 587, 147, 639), (119, 213, 214, 321), (125, 1, 201, 36), (90, 421, 176, 492), (186, 408, 303, 496), (197, 586, 350, 639), (210, 168, 294, 283), (192, 566, 289, 619), (306, 107, 410, 189), (314, 1, 385, 83), (368, 17, 428, 93), (431, 443, 479, 530), (400, 543, 479, 639)]",0,[],7,0.0,0.0,0.0,"[(201, 171, 208, 177), (280, 195, 393, 359), (297, 362, 317, 384), (314, 353, 331, 368), (329, 368, 360, 392), (436, 202, 464, 231), (475, 20, 480, 31)]",4,0.0,0.0,0.0,"[(201, 171, 208, 177), (297, 362, 317, 384), (314, 353, 331, 368), (475, 20, 480, 31)]"
